"V1","V2","V3"
33.8766351780822,111.712234082192,100.935
33.8766351780822,112.624171209393,100.935
25.6692010332681,111.712234082192,102.19
21.1095153972603,91.6496172837573,103.445
20.1975782700587,91.6496172837573,104.7
20.1975782700587,92.5615544109589,104.7
21.1095153972603,91.6496172837573,104.7
35.7005094324853,108.976422700587,105.955
23.8453267788649,86.1779945205479,113.485
22.9333896516634,87.0899316477495,113.485
22.9333896516634,89.8257430293542,113.485
21.1095153972603,91.6496172837573,113.485
21.1095153972603,102.592862810176,113.485
22.0214525244618,103.504799937378,113.485
22.0214525244618,104.416737064579,113.485
23.8453267788649,106.240611318982,113.485
23.8453267788649,108.064485573386,113.485
27.4930752876712,111.712234082192,113.485
41.1721321956947,111.712234082192,113.485
42.0840693228963,110.80029695499,113.485
42.9960064500978,110.80029695499,113.485
43.9079435772994,109.888359827789,113.485
45.7318178317025,109.888359827789,113.485
48.4676292133072,107.152548446184,113.485
49.3795663405088,107.152548446184,113.485
50.2915034677104,106.240611318982,113.485
51.2034405949119,106.240611318982,113.485
52.1153777221135,105.328674191781,113.485
53.0273148493151,105.328674191781,113.485
53.9392519765166,104.416737064579,113.485
54.8511891037182,104.416737064579,113.485
54.8511891037182,101.680925682975,113.485
56.6750633581213,99.8570514285714,113.485
57.5870004853229,99.8570514285714,113.485
57.5870004853229,98.9451143013699,113.485
59.410874739726,97.1212400469667,113.485
59.410874739726,91.6496172837573,113.485
52.1153777221135,91.6496172837573,113.485
51.2034405949119,92.5615544109589,113.485
49.3795663405088,92.5615544109589,113.485
48.4676292133072,93.4734915381604,113.485
46.6437549589041,93.4734915381604,113.485
44.819880704501,95.2973657925636,113.485
42.9960064500978,95.2973657925636,113.485
42.0840693228963,96.2093029197652,113.485
40.2601950684931,96.2093029197652,113.485
39.3482579412916,95.2973657925636,113.485
37.5243836868884,95.2973657925636,113.485
35.7005094324853,93.4734915381604,113.485
32.052760923679,93.4734915381604,113.485
30.2288866692759,91.6496172837573,113.485
30.2288866692759,90.7376801565558,113.485
29.3169495420743,89.8257430293542,113.485
29.3169495420743,88.9138059021526,113.485
28.4050124148728,88.001868774951,113.485
28.4050124148728,86.1779945205479,113.485
23.8453267788649,87.0899316477495,114.74
23.8453267788649,88.9138059021526,114.74
22.9333896516634,89.8257430293542,114.74
22.9333896516634,90.7376801565558,114.74
20.1975782700587,93.4734915381604,114.74
20.1975782700587,106.240611318982,114.74
22.0214525244618,108.064485573386,114.74
22.0214525244618,108.976422700587,114.74
27.4930752876712,114.448045463796,114.74
28.4050124148728,114.448045463796,114.74
29.3169495420743,115.359982590998,114.74
31.1408237964775,115.359982590998,114.74
32.052760923679,116.2719197182,114.74
36.6124465596869,116.2719197182,114.74
37.5243836868884,117.183856845401,114.74
38.43632081409,117.183856845401,114.74
39.3482579412916,118.095793972603,114.74
47.5556920861056,118.095793972603,114.74
48.4676292133072,119.007731099804,114.74
53.0273148493151,119.007731099804,114.74
53.0273148493151,113.536108336595,114.74
52.1153777221135,112.624171209393,114.74
52.1153777221135,110.80029695499,114.74
53.0273148493151,109.888359827789,114.74
53.9392519765166,109.888359827789,114.74
54.8511891037182,108.976422700587,114.74
58.4989376125245,108.976422700587,114.74
59.410874739726,108.064485573386,114.74
61.2347489941291,108.064485573386,114.74
62.1466861213307,107.152548446184,114.74
63.0586232485323,107.152548446184,114.74
63.9705603757338,106.240611318982,114.74
64.8824975029354,106.240611318982,114.74
65.7944346301369,105.328674191781,114.74
67.6183088845401,105.328674191781,114.74
68.5302460117417,104.416737064579,114.74
69.4421831389432,104.416737064579,114.74
70.3541202661448,103.504799937378,114.74
70.3541202661448,102.592862810176,114.74
73.0899316477495,99.8570514285714,114.74
74.001868774951,99.8570514285714,114.74
74.001868774951,95.2973657925636,114.74
72.1779945205479,93.4734915381604,114.74
71.2660573933464,93.4734915381604,114.74
66.7063717573386,88.9138059021526,114.74
60.3228118669276,88.9138059021526,114.74
60.3228118669276,89.8257430293542,114.74
59.410874739726,90.7376801565558,114.74
59.410874739726,91.6496172837573,114.74
57.5870004853229,93.4734915381604,114.74
57.5870004853229,94.385428665362,114.74
55.7631262309197,96.2093029197652,114.74
54.8511891037182,96.2093029197652,114.74
54.8511891037182,97.1212400469667,114.74
53.9392519765166,98.0331771741683,114.74
42.0840693228963,98.0331771741683,114.74
39.3482579412916,95.2973657925636,114.74
38.43632081409,95.2973657925636,114.74
36.6124465596869,93.4734915381604,114.74
35.7005094324853,93.4734915381604,114.74
34.7885723052838,92.5615544109589,114.74
33.8766351780822,92.5615544109589,114.74
32.9646980508806,91.6496172837573,114.74
32.9646980508806,90.7376801565558,114.74
32.052760923679,89.8257430293542,114.74
32.052760923679,88.9138059021526,114.74
29.3169495420743,88.9138059021526,114.74
28.4050124148728,88.001868774951,114.74
28.4050124148728,87.0899316477495,114.74
54.8511891037182,88.9138059021526,115.995
52.1153777221135,91.6496172837573,115.995
51.2034405949119,91.6496172837573,115.995
50.2915034677104,92.5615544109589,115.995
49.3795663405088,92.5615544109589,115.995
48.4676292133072,93.4734915381604,115.995
42.0840693228963,93.4734915381604,115.995
41.1721321956947,94.385428665362,115.995
38.43632081409,94.385428665362,115.995
37.5243836868884,93.4734915381604,115.995
34.7885723052838,93.4734915381604,115.995
32.9646980508806,91.6496172837573,115.995
32.052760923679,91.6496172837573,115.995
31.1408237964775,90.7376801565558,115.995
21.1095153972603,90.7376801565558,115.995
21.1095153972603,91.6496172837573,115.995
18.3737040156556,94.385428665362,115.995
18.3737040156556,104.416737064579,115.995
19.2856411428571,105.328674191781,115.995
19.2856411428571,106.240611318982,115.995
21.1095153972603,108.064485573386,115.995
21.1095153972603,108.976422700587,115.995
25.6692010332681,113.536108336595,115.995
26.5811381604697,113.536108336595,115.995
27.4930752876712,114.448045463796,115.995
28.4050124148728,114.448045463796,115.995
29.3169495420743,115.359982590998,115.995
31.1408237964775,115.359982590998,115.995
32.052760923679,116.2719197182,115.995
33.8766351780822,116.2719197182,115.995
34.7885723052838,117.183856845401,115.995
36.6124465596869,117.183856845401,115.995
37.5243836868884,118.095793972603,115.995
41.1721321956947,118.095793972603,115.995
42.0840693228963,119.007731099804,115.995
51.2034405949119,119.007731099804,115.995
51.2034405949119,111.712234082192,115.995
53.0273148493151,109.888359827789,115.995
54.8511891037182,109.888359827789,115.995
55.7631262309197,108.976422700587,115.995
56.6750633581213,108.976422700587,115.995
57.5870004853229,108.064485573386,115.995
58.4989376125245,108.064485573386,115.995
59.410874739726,107.152548446184,115.995
60.3228118669276,107.152548446184,115.995
61.2347489941291,106.240611318982,115.995
62.1466861213307,106.240611318982,115.995
63.0586232485323,105.328674191781,115.995
63.9705603757338,105.328674191781,115.995
64.8824975029354,104.416737064579,115.995
66.7063717573386,104.416737064579,115.995
66.7063717573386,103.504799937378,115.995
67.6183088845401,102.592862810176,115.995
68.5302460117417,102.592862810176,115.995
69.4421831389432,101.680925682975,115.995
69.4421831389432,100.768988555773,115.995
70.3541202661448,99.8570514285714,115.995
71.2660573933464,99.8570514285714,115.995
72.1779945205479,98.9451143013699,115.995
72.1779945205479,94.385428665362,115.995
69.4421831389432,94.385428665362,115.995
68.5302460117417,93.4734915381604,115.995
67.6183088845401,93.4734915381604,115.995
65.7944346301369,91.6496172837573,115.995
63.9705603757338,91.6496172837573,115.995
63.0586232485323,90.7376801565558,115.995
61.2347489941291,90.7376801565558,115.995
60.3228118669276,89.8257430293542,115.995
60.3228118669276,88.9138059021526,115.995
22.9333896516634,87.0899316477495,117.25
22.9333896516634,88.001868774951,117.25
21.1095153972603,89.8257430293542,117.25
21.1095153972603,90.7376801565558,117.25
20.1975782700587,91.6496172837573,117.25
20.1975782700587,92.5615544109589,117.25
19.2856411428571,93.4734915381604,117.25
19.2856411428571,104.416737064579,117.25
20.1975782700587,105.328674191781,117.25
20.1975782700587,106.240611318982,117.25
21.1095153972603,107.152548446184,117.25
21.1095153972603,108.976422700587,117.25
22.9333896516634,110.80029695499,117.25
22.9333896516634,111.712234082192,117.25
23.8453267788649,112.624171209393,117.25
23.8453267788649,113.536108336595,117.25
24.7572639060665,113.536108336595,117.25
27.4930752876712,116.2719197182,117.25
28.4050124148728,116.2719197182,117.25
30.2288866692759,118.095793972603,117.25
31.1408237964775,118.095793972603,117.25
32.052760923679,119.007731099804,117.25
33.8766351780822,119.007731099804,117.25
34.7885723052838,119.919668227006,117.25
35.7005094324853,119.919668227006,117.25
36.6124465596869,120.831605354207,117.25
43.9079435772994,120.831605354207,117.25
44.819880704501,119.919668227006,117.25
45.7318178317025,119.919668227006,117.25
46.6437549589041,119.007731099804,117.25
47.5556920861056,119.007731099804,117.25
48.4676292133072,118.095793972603,117.25
48.4676292133072,114.448045463796,117.25
49.3795663405088,113.536108336595,117.25
50.2915034677104,113.536108336595,117.25
50.2915034677104,112.624171209393,117.25
52.1153777221135,110.80029695499,117.25
53.0273148493151,110.80029695499,117.25
