"V1","V2","V3"
111.073752446184,-176.462451076321,342.193927125506
111.073752446184,-173.331335616438,342.193927125506
111.69997553816,-172.705112524462,342.193927125506
116.083537181996,-172.705112524462,342.193927125506
116.083537181996,-175.836227984344,342.193927125506
115.45731409002,-175.836227984344,342.193927125506
114.831090998043,-176.462451076321,342.193927125506
111.073752446184,-176.462451076321,339.181781376518
111.073752446184,-171.452666340509,339.181781376518
116.083537181996,-171.452666340509,339.181781376518
116.083537181996,-172.705112524462,339.181781376518
116.709760273973,-173.331335616438,339.181781376518
117.335983365949,-173.331335616438,339.181781376518
117.335983365949,-176.462451076321,339.181781376518
111.69997553816,-176.462451076321,336.16963562753
110.447529354207,-175.210004892368,336.16963562753
107.316413894325,-175.210004892368,336.16963562753
107.316413894325,-172.078889432485,336.16963562753
107.942636986301,-171.452666340509,336.16963562753
108.568860078278,-171.452666340509,336.16963562753
109.195083170254,-170.826443248532,336.16963562753
109.195083170254,-169.573997064579,336.16963562753
112.326198630137,-169.573997064579,336.16963562753
112.952421722114,-170.200220156556,336.16963562753
117.962206457926,-170.200220156556,336.16963562753
117.962206457926,-174.583781800391,336.16963562753
117.335983365949,-175.210004892368,336.16963562753
116.709760273973,-175.210004892368,336.16963562753
116.083537181996,-175.836227984344,336.16963562753
116.083537181996,-176.462451076321,336.16963562753
107.316413894325,-174.583781800391,333.157489878542
107.316413894325,-171.452666340509,333.157489878542
109.195083170254,-171.452666340509,333.157489878542
110.447529354207,-170.200220156556,333.157489878542
116.083537181996,-170.200220156556,333.157489878542
116.083537181996,-170.826443248532,333.157489878542
116.709760273973,-171.452666340509,333.157489878542
117.335983365949,-171.452666340509,333.157489878542
117.335983365949,-174.583781800391,333.157489878542
102.932852250489,-156.423312133072,330.145344129555
102.306629158513,-155.797089041096,330.145344129555
102.306629158513,-154.544642857143,330.145344129555
104.185298434442,-152.665973581213,330.145344129555
104.185298434442,-152.039750489237,330.145344129555
106.063967710372,-150.161081213307,330.145344129555
106.690190802348,-150.161081213307,330.145344129555
107.316413894325,-149.534858121331,330.145344129555
107.316413894325,-147.029965753425,330.145344129555
106.063967710372,-145.777519569472,330.145344129555
104.185298434442,-145.777519569472,330.145344129555
104.185298434442,-143.272627201566,330.145344129555
107.942636986301,-143.272627201566,330.145344129555
107.942636986301,-145.777519569472,330.145344129555
108.568860078278,-146.403742661448,330.145344129555
110.447529354207,-146.403742661448,330.145344129555
110.447529354207,-147.029965753425,330.145344129555
111.073752446184,-147.656188845401,330.145344129555
115.45731409002,-147.656188845401,330.145344129555
117.335983365949,-149.534858121331,330.145344129555
119.214652641879,-149.534858121331,330.145344129555
119.214652641879,-153.29219667319,330.145344129555
114.204867906067,-153.29219667319,330.145344129555
111.69997553816,-150.787304305284,330.145344129555
109.195083170254,-150.787304305284,330.145344129555
108.568860078278,-151.41352739726,330.145344129555
108.568860078278,-153.918419765166,330.145344129555
106.690190802348,-153.918419765166,330.145344129555
105.437744618395,-155.170865949119,330.145344129555
105.437744618395,-156.423312133072,330.145344129555
103.559075342466,-156.423312133072,327.133198380567
103.559075342466,-151.41352739726,327.133198380567
104.811521526419,-150.161081213307,327.133198380567
106.063967710372,-150.161081213307,327.133198380567
107.316413894325,-148.908635029354,327.133198380567
107.942636986301,-148.908635029354,327.133198380567
108.568860078278,-148.282411937378,327.133198380567
112.326198630137,-148.282411937378,327.133198380567
112.952421722114,-147.656188845401,327.133198380567
116.709760273973,-147.656188845401,327.133198380567
116.709760273973,-152.039750489237,327.133198380567
114.204867906067,-152.039750489237,327.133198380567
113.57864481409,-151.41352739726,327.133198380567
110.447529354207,-151.41352739726,327.133198380567
109.821306262231,-152.039750489237,327.133198380567
108.568860078278,-152.039750489237,327.133198380567
107.942636986301,-152.665973581213,327.133198380567
107.942636986301,-153.918419765166,327.133198380567
105.437744618395,-156.423312133072,327.133198380567
102.306629158513,-155.797089041096,324.121052631579
102.306629158513,-149.534858121331,324.121052631579
102.932852250489,-148.908635029354,324.121052631579
102.932852250489,-148.282411937378,324.121052631579
103.559075342466,-147.656188845401,324.121052631579
103.559075342466,-146.403742661448,324.121052631579
104.185298434442,-145.777519569472,324.121052631579
113.57864481409,-145.777519569472,324.121052631579
114.204867906067,-146.403742661448,324.121052631579
115.45731409002,-146.403742661448,324.121052631579
116.083537181996,-147.029965753425,324.121052631579
116.083537181996,-153.29219667319,324.121052631579
110.447529354207,-153.29219667319,324.121052631579
109.195083170254,-154.544642857143,324.121052631579
109.195083170254,-155.170865949119,324.121052631579
108.568860078278,-155.797089041096,324.121052631579
106.690190802348,-151.41352739726,321.108906882591
106.063967710372,-150.787304305284,321.108906882591
103.559075342466,-150.787304305284,321.108906882591
103.559075342466,-148.282411937378,321.108906882591
102.932852250489,-147.656188845401,321.108906882591
99.8017367906066,-147.656188845401,321.108906882591
99.8017367906066,-140.767734833659,321.108906882591
109.195083170254,-140.767734833659,321.108906882591
109.821306262231,-141.393957925636,321.108906882591
111.073752446184,-141.393957925636,321.108906882591
111.69997553816,-140.767734833659,321.108906882591
119.214652641879,-140.767734833659,321.108906882591
119.214652641879,-146.403742661448,321.108906882591
118.588429549902,-147.029965753425,321.108906882591
117.962206457926,-147.029965753425,321.108906882591
117.335983365949,-147.656188845401,321.108906882591
116.709760273973,-147.656188845401,321.108906882591
116.083537181996,-148.282411937378,321.108906882591
116.083537181996,-151.41352739726,321.108906882591
101.680406066536,-151.41352739726,318.096761133603
102.306629158513,-150.787304305284,318.096761133603
102.306629158513,-146.403742661448,318.096761133603
101.680406066536,-145.777519569472,318.096761133603
101.680406066536,-145.151296477495,318.096761133603
101.05418297456,-144.525073385519,318.096761133603
98.5492906066536,-144.525073385519,318.096761133603
97.9230675146771,-143.898850293542,318.096761133603
96.0443982387475,-143.898850293542,318.096761133603
96.0443982387475,-139.515288649706,318.096761133603
102.932852250489,-139.515288649706,318.096761133603
103.559075342466,-140.141511741683,318.096761133603
103.559075342466,-141.393957925636,318.096761133603
104.185298434442,-142.020181017613,318.096761133603
106.063967710372,-142.020181017613,318.096761133603
106.690190802348,-142.646404109589,318.096761133603
107.316413894325,-142.646404109589,318.096761133603
107.316413894325,-143.272627201566,318.096761133603
107.942636986301,-143.898850293542,318.096761133603
109.821306262231,-143.898850293542,318.096761133603
110.447529354207,-143.272627201566,318.096761133603
110.447529354207,-142.020181017613,318.096761133603
111.073752446184,-141.393957925636,318.096761133603
117.962206457926,-141.393957925636,318.096761133603
117.962206457926,-143.272627201566,318.096761133603
114.204867906067,-143.272627201566,318.096761133603
113.57864481409,-143.898850293542,318.096761133603
113.57864481409,-147.029965753425,318.096761133603
114.204867906067,-147.656188845401,318.096761133603
113.57864481409,-148.282411937378,318.096761133603
109.821306262231,-148.282411937378,318.096761133603
108.568860078278,-149.534858121331,318.096761133603
107.942636986301,-149.534858121331,318.096761133603
107.316413894325,-150.161081213307,318.096761133603
107.316413894325,-151.41352739726,318.096761133603
101.680406066536,-149.534858121331,315.084615384615
101.05418297456,-148.908635029354,315.084615384615
101.05418297456,-148.282411937378,315.084615384615
96.6706213307241,-143.898850293542,315.084615384615
96.0443982387475,-143.898850293542,315.084615384615
96.0443982387475,-137.636619373777,315.084615384615
102.306629158513,-137.636619373777,315.084615384615
102.932852250489,-138.262842465753,315.084615384615
104.185298434442,-138.262842465753,315.084615384615
104.185298434442,-138.88906555773,315.084615384615
104.811521526419,-139.515288649706,315.084615384615
105.437744618395,-139.515288649706,315.084615384615
107.316413894325,-141.393957925636,315.084615384615
107.942636986301,-140.767734833659,315.084615384615
109.821306262231,-140.767734833659,315.084615384615
110.447529354207,-140.141511741683,315.084615384615
119.214652641879,-140.141511741683,315.084615384615
119.214652641879,-146.403742661448,315.084615384615
116.709760273973,-146.403742661448,315.084615384615
116.083537181996,-147.029965753425,315.084615384615
114.831090998043,-147.029965753425,315.084615384615
113.57864481409,-148.282411937378,315.084615384615
112.952421722114,-148.282411937378,315.084615384615
112.326198630137,-148.908635029354,315.084615384615
110.447529354207,-148.908635029354,315.084615384615
109.821306262231,-149.534858121331,315.084615384615
99.1755136986301,-148.908635029354,312.072469635627
99.1755136986301,-147.029965753425,312.072469635627
98.5492906066536,-146.403742661448,312.072469635627
97.9230675146771,-146.403742661448,312.072469635627
97.2968444227006,-145.777519569472,312.072469635627
96.6706213307241,-145.777519569472,312.072469635627
96.0443982387475,-145.151296477495,312.072469635627
96.0443982387475,-143.898850293542,312.072469635627
95.418175146771,-143.272627201566,312.072469635627
94.7919520547945,-143.272627201566,312.072469635627
94.7919520547945,-138.262842465753,312.072469635627
95.418175146771,-137.636619373777,312.072469635627
105.437744618395,-137.636619373777,312.072469635627
106.063967710372,-138.262842465753,312.072469635627
107.316413894325,-138.262842465753,312.072469635627
108.568860078278,-139.515288649706,312.072469635627
109.195083170254,-139.515288649706,312.072469635627
110.447529354207,-140.767734833659,312.072469635627
112.952421722114,-140.767734833659,312.072469635627
112.952421722114,-148.908635029354,312.072469635627
94.7919520547945,-149.534858121331,309.06032388664
94.7919520547945,-148.908635029354,309.06032388664
94.165728962818,-148.282411937378,309.06032388664
94.165728962818,-147.029965753425,309.06032388664
93.5395058708415,-146.403742661448,309.06032388664
93.5395058708415,-137.636619373777,309.06032388664
99.8017367906066,-137.636619373777,309.06032388664
100.427959882583,-138.262842465753,309.06032388664
101.05418297456,-138.262842465753,309.06032388664
101.05418297456,-138.88906555773,309.06032388664
101.680406066536,-139.515288649706,309.06032388664
111.69997553816,-139.515288649706,309.06032388664
112.952421722114,-140.767734833659,309.06032388664
113.57864481409,-140.767734833659,309.06032388664
113.57864481409,-147.029965753425,309.06032388664
107.942636986301,-147.029965753425,309.06032388664
107.316413894325,-147.656188845401,309.06032388664
107.316413894325,-148.908635029354,309.06032388664
104.811521526419,-148.908635029354,309.06032388664
104.185298434442,-149.534858121331,309.06032388664
93.5395058708415,-149.534858121331,306.048178137652
93.5395058708415,-144.525073385519,306.048178137652
91.6608365949119,-142.646404109589,306.048178137652
91.0346135029354,-142.646404109589,306.048178137652
91.0346135029354,-137.636619373777,306.048178137652
92.913282778865,-135.757950097847,306.048178137652
92.913282778865,-135.131727005871,306.048178137652
107.316413894325,-135.131727005871,306.048178137652
108.568860078278,-136.384173189824,306.048178137652
108.568860078278,-137.636619373777,306.048178137652
109.821306262231,-138.88906555773,306.048178137652
110.447529354207,-138.88906555773,306.048178137652
110.447529354207,-145.151296477495,306.048178137652
107.316413894325,-145.151296477495,306.048178137652
106.690190802348,-145.777519569472,306.048178137652
106.690190802348,-146.403742661448,306.048178137652
106.063967710372,-147.029965753425,306.048178137652
105.437744618395,-147.029965753425,306.048178137652
103.559075342466,-148.908635029354,306.048178137652
101.680406066536,-148.908635029354,306.048178137652
101.05418297456,-149.534858121331,306.048178137652
112.326198630137,-125.112157534247,303.036032388664
109.821306262231,-122.607265166341,303.036032388664
109.195083170254,-122.607265166341,303.036032388664
109.195083170254,-120.728595890411,303.036032388664
108.568860078278,-120.102372798434,303.036032388664
104.811521526419,-120.102372798434,303.036032388664
104.185298434442,-120.728595890411,303.036032388664
99.1755136986301,-120.728595890411,303.036032388664
98.5492906066536,-120.102372798434,303.036032388664
98.5492906066536,-117.597480430528,303.036032388664
99.8017367906066,-116.345034246575,303.036032388664
100.427959882583,-116.345034246575,303.036032388664
101.05418297456,-115.718811154599,303.036032388664
106.690190802348,-115.718811154599,303.036032388664
107.316413894325,-116.345034246575,303.036032388664
107.942636986301,-116.345034246575,303.036032388664
109.195083170254,-117.597480430528,303.036032388664
109.821306262231,-117.597480430528,303.036032388664
110.447529354207,-118.223703522505,303.036032388664
111.073752446184,-118.223703522505,303.036032388664
111.073752446184,-118.849926614481,303.036032388664
111.69997553816,-119.476149706458,303.036032388664
116.709760273973,-119.476149706458,303.036032388664
117.335983365949,-118.849926614481,303.036032388664
118.588429549902,-118.849926614481,303.036032388664
119.840875733855,-117.597480430528,303.036032388664
121.093321917808,-117.597480430528,303.036032388664
121.719545009785,-116.971257338552,303.036032388664
122.345768101761,-116.971257338552,303.036032388664
122.971991193738,-116.345034246575,303.036032388664
123.598214285714,-116.345034246575,303.036032388664
124.224437377691,-115.718811154599,303.036032388664
124.850660469667,-115.718811154599,303.036032388664
124.850660469667,-119.476149706458,303.036032388664
122.345768101761,-119.476149706458,303.036032388664
120.467098825832,-121.354818982387,303.036032388664
120.467098825832,-123.233488258317,303.036032388664
119.214652641879,-124.48593444227,303.036032388664
116.083537181996,-124.48593444227,303.036032388664
115.45731409002,-125.112157534247,303.036032388664
116.083537181996,-137.636619373777,300.023886639676
114.831090998043,-136.384173189824,300.023886639676
114.204867906067,-136.384173189824,300.023886639676
114.204867906067,-133.879280821918,300.023886639676
118.588429549902,-133.879280821918,300.023886639676
119.214652641879,-133.253057729941,300.023886639676
120.467098825832,-133.253057729941,300.023886639676
118.588429549902,-135.131727005871,300.023886639676
118.588429549902,-135.757950097847,300.023886639676
116.709760273973,-137.636619373777,300.023886639676
