"x","y","z","ID","nodeid","treeid","radius","radius_obs","length","volume","n","tumor_half","cen_dist","parent","generation","gen_diff","hs_nodeid","hs_parent","hs_length","beta.ave","gamma.ave","beta.diff","gamma.diff","asymmetry"
-65.2511428015656,-144.898892326712,116.426666666667,41,40.01,1,1.87001,2.20231,20.5302,225.545,4,0,7.97889607050261,NA,5,NA,1.01,NA,136.441643,0.646007706358652,1.23987178919112,NA,NA,NA
-64.5818668720157,-145.568168256213,117.43,41,40.01,1,1.87001,2.20231,20.5302,225.545,4,0,6.64509577533866,NA,5,NA,1.01,NA,136.441643,0.646007706358652,1.23987178919112,NA,NA,NA
-63.9125909424658,-146.237444185714,118.433333333333,41,40.01,1,1.87001,2.20231,20.5302,225.545,4,0,5.33449996324758,NA,5,NA,1.01,NA,136.441643,0.646007706358652,1.23987178919112,NA,NA,NA
-63.2433150129159,-146.237444185714,118.433333333333,41,40.01,1,1.87001,2.20231,20.5302,225.545,4,0,5.12570647437292,NA,5,NA,1.01,NA,136.441643,0.646007706358652,1.23987178919112,NA,NA,NA
-62.574039083366,-146.237444185714,118.433333333333,41,40.01,1,1.87001,2.20231,20.5302,225.545,4,0,4.99847020644499,NA,5,NA,1.01,NA,136.441643,0.646007706358652,1.23987178919112,NA,NA,NA
-61.9047631538161,-146.237444185714,118.433333333333,41,40.01,1,1.87001,2.20231,20.5302,225.545,4,0,4.95907274475357,NA,5,NA,1.01,NA,136.441643,0.646007706358652,1.23987178919112,NA,NA,NA
-61.2354872242662,-146.237444185714,118.433333333333,41,40.01,1,1.87001,2.20231,20.5302,225.545,4,0,5.00958692015091,NA,5,NA,1.01,NA,136.441643,0.646007706358652,1.23987178919112,NA,NA,NA
-60.5662112947163,-146.237444185714,119.436666666667,41,40.01,1,1.87001,2.20231,20.5302,225.545,4,0,4.21832441932327,NA,5,NA,1.01,NA,136.441643,0.646007706358652,1.23987178919112,NA,NA,NA
-59.8969353651664,-146.906720115215,120.44,41,40.01,1,1.87001,2.20231,20.5302,225.545,4,0,3.52016871617703,NA,5,NA,1.01,NA,136.441643,0.646007706358652,1.23987178919112,NA,NA,NA
-59.8969353651664,-146.906720115215,121.443333333333,41,40.01,1,1.87001,2.20231,20.5302,225.545,4,0,2.77798119774817,NA,5,NA,1.01,NA,136.441643,0.646007706358652,1.23987178919112,NA,NA,NA
-59.8969353651664,-147.575996044716,122.446666666667,41,40.01,1,1.87001,2.20231,20.5302,225.545,4,0,2.22301560209813,NA,5,NA,1.01,NA,136.441643,0.646007706358652,1.23987178919112,NA,NA,NA
-59.8969353651664,-147.575996044716,122.446666666667,41,40.01,1,1.87001,2.20231,20.5302,225.545,4,0,2.22301560209813,NA,5,NA,1.01,NA,136.441643,0.646007706358652,1.23987178919112,NA,NA,NA
-59.2276594356165,-147.575996044716,123.45,41,40.01,1,1.87001,2.20231,20.5302,225.545,4,0,2.73591693313443,NA,5,NA,1.01,NA,136.441643,0.646007706358652,1.23987178919112,NA,NA,NA
-58.5583835060665,-148.245271974217,124.453333333333,41,40.01,1,1.87001,2.20231,20.5302,225.545,4,0,3.70397526040078,NA,5,NA,1.01,NA,136.441643,0.646007706358652,1.23987178919112,NA,NA,NA
