"x","y","z","ID","nodeid","treeid","radius","radius_obs","length","volume","n","tumor_half","cen_dist","parent","generation","gen_diff","hs_nodeid","hs_parent","hs_length","beta.ave","gamma.ave","beta.diff","gamma.diff","asymmetry"
-79.1917808219178,211.266081078082,783.123947201635,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,3.07039446108046,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-78.5068493150685,210.581149571233,782.121222405995,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,3.53361111523247,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-77.8219178082192,209.896218064384,781.118497610354,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,4.40827989000727,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-77.1369863013699,209.211286557534,780.115772814714,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,5.50153563757207,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-76.4520547945205,209.211286557534,780.115772814714,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,5.51568926188559,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-75.7671232876712,209.211286557534,779.113048019074,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,6.34271167133139,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-75.7671232876712,209.211286557534,778.110323223433,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,7.13819814020639,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-75.0821917808219,208.526355050685,777.107598427793,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,8.46011979342021,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-74.3972602739726,208.526355050685,776.104873632152,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,9.44934161738525,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-73.7123287671233,208.526355050685,776.104873632152,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,9.65396498941509,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-73.027397260274,208.526355050685,775.102148836512,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,10.7146119298717,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-73.027397260274,207.841423543836,774.099424040872,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,11.8474136051848,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-73.027397260274,207.841423543836,774.099424040872,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,11.8474136051848,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-72.3424657534247,208.526355050685,773.096699245232,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,12.654422368069,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-71.6575342465754,209.211286557534,772.093974449591,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,13.5571029543395,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-71.6575342465754,209.211286557534,771.091249653951,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,14.4428293654268,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-71.6575342465754,209.211286557534,770.088524858311,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,15.3429630018029,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-70.972602739726,208.526355050685,769.08580006267,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,16.6656279265577,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-70.972602739726,208.526355050685,769.08580006267,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,16.6656279265577,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-70.2876712328767,207.841423543836,769.08580006267,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,17.1211626867761,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-69.6027397260274,207.156492036986,769.08580006267,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,17.6182233492472,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-68.9178082191781,207.156492036986,768.08307526703,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,18.753976512325,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-69.6027397260274,207.841423543836,767.08035047139,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,19.1402645263954,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-69.6027397260274,207.841423543836,767.08035047139,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,19.1402645263954,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-68.9178082191781,207.841423543836,766.077625675749,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,20.2899333474624,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-68.9178082191781,207.156492036986,765.074900880109,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,21.3606222800612,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-68.9178082191781,207.156492036986,764.072176084469,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,22.252030513569,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-68.2328767123288,207.156492036986,763.069451288828,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,23.3977677463853,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-67.5479452054795,207.156492036986,763.069451288828,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,23.6602806317241,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-66.8630136986301,206.471560530137,764.072176084469,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,23.256830860687,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-66.1780821917808,206.471560530137,765.074900880109,43,42.001,1,2.34114,2.44219,31.4043,540.744,2,1,22.7207696311479,NA,5,NA,1.001,NA,138.815701,0.904421258751841,0.423951269639599,0.099470770650196,0.0292730613323653,TRUE
-64.8082191780822,207.841423543836,764.072176084469,56,55.001,1,2.30035,2.97207,14.0362,233.339,2,1,23.8744269496852,42.001,3,2,5.001,1.001,223.309639,0.666569264979526,1.00487776017664,-0.102912600256483,0.446572077912825,FALSE
-65.4931506849315,208.526355050685,763.069451288828,56,55.001,1,2.30035,2.97207,14.0362,233.339,2,1,24.2482720565208,42.001,3,2,5.001,1.001,223.309639,0.666569264979526,1.00487776017664,-0.102912600256483,0.446572077912825,FALSE
-65.4931506849315,209.211286557534,763.069451288828,56,55.001,1,2.30035,2.97207,14.0362,233.339,2,1,24.1272915431913,42.001,3,2,5.001,1.001,223.309639,0.666569264979526,1.00487776017664,-0.102912600256483,0.446572077912825,FALSE
