"x","y","z","ID","nodeid","treeid","radius","radius_obs","length","volume","n","tumor_half","cen_dist","parent","generation","gen_diff","hs_nodeid","hs_parent","hs_length","beta.ave","gamma.ave","beta.diff","gamma.diff","asymmetry"
-64.8362566880626,-150.611207743562,170.548780487805,963,962.001,1,1.19286,1.52983,15.0835,67.4264,4,1,17.047719974148,NA,5,NA,1.001,NA,1004.983992,0.813590999019926,1.08096092358598,NA,NA,NA
-64.1806793886497,-150.611207743562,170.548780487805,963,962.001,1,1.19286,1.52983,15.0835,67.4264,4,1,16.7240329327242,NA,5,NA,1.001,NA,1004.983992,0.813590999019926,1.08096092358598,NA,NA,NA
-63.5251020892368,-149.955630444074,170.548780487805,963,962.001,1,1.19286,1.52983,15.0835,67.4264,4,1,16.0422171268392,NA,5,NA,1.001,NA,1004.983992,0.813590999019926,1.08096092358598,NA,NA,NA
-62.8695247898239,-149.300053144587,170.548780487805,963,962.001,1,1.19286,1.52983,15.0835,67.4264,4,1,15.3860751829926,NA,5,NA,1.001,NA,1004.983992,0.813590999019926,1.08096092358598,NA,NA,NA
-62.213947490411,-149.300053144587,170.548780487805,963,962.001,1,1.19286,1.52983,15.0835,67.4264,4,1,15.1121977332091,NA,5,NA,1.001,NA,1004.983992,0.813590999019926,1.08096092358598,NA,NA,NA
-61.558370190998,-148.6444758451,171.551829268293,963,962.001,1,1.19286,1.52983,15.0835,67.4264,4,1,13.7552576998369,NA,5,NA,1.001,NA,1004.983992,0.813590999019926,1.08096092358598,NA,NA,NA
-60.9027928915851,-148.6444758451,171.551829268293,963,962.001,1,1.19286,1.52983,15.0835,67.4264,4,1,13.5119743768945,NA,5,NA,1.001,NA,1004.983992,0.813590999019926,1.08096092358598,NA,NA,NA
-60.2472155921722,-147.988898545613,172.55487804878,963,962.001,1,1.19286,1.52983,15.0835,67.4264,4,1,12.1652352590687,NA,5,NA,1.001,NA,1004.983992,0.813590999019926,1.08096092358598,NA,NA,NA
-59.5916382927593,-147.333321246125,172.55487804878,963,962.001,1,1.19286,1.52983,15.0835,67.4264,4,1,11.5865453707822,NA,5,NA,1.001,NA,1004.983992,0.813590999019926,1.08096092358598,NA,NA,NA
-58.9360609933464,-146.677743946638,173.557926829268,963,962.001,1,1.19286,1.52983,15.0835,67.4264,4,1,10.2527068353834,NA,5,NA,1.001,NA,1004.983992,0.813590999019926,1.08096092358598,NA,NA,NA
