"x","y","z","ID","nodeid","treeid","radius","radius_obs","length","volume","n","tumor_half","cen_dist","parent","generation","gen_diff","hs_nodeid","hs_parent","hs_length","beta.ave","gamma.ave","beta.diff","gamma.diff","asymmetry"
-57.4634451663405,13.2034536203522,170.629166666667,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,10.1104897469948,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-56.7863416986302,13.2034536203522,171.883333333333,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,9.16689307296555,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-56.1092382309198,13.2034536203522,173.1375,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,8.36090070302228,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-55.4321347632094,12.5263501526419,174.391666666667,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,7.18311376742669,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-55.4321347632094,11.8492466849315,175.645833333333,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,6.59586921448115,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-55.4321347632094,11.1721432172211,174.391666666667,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,6.15319325614044,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-54.755031295499,10.4950397495107,173.1375,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,5.57177979451448,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-54.0779278277887,11.1721432172211,171.883333333333,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,6.2669769977004,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-53.4008243600783,11.8492466849315,173.1375,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,5.93503870757471,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-53.4008243600783,11.8492466849315,173.1375,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,5.93503870757471,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-53.4008243600783,12.5263501526419,174.391666666667,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,6.21606451574888,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-52.7237208923679,13.2034536203522,175.645833333333,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,6.60542902328695,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-52.7237208923679,13.2034536203522,176.9,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,6.78321937697426,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-52.0466174246576,13.2034536203522,176.9,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,6.6666076811817,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-51.3695139569472,13.2034536203522,176.9,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,6.61756670124247,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-50.6924104892368,13.8805570880626,178.154166666667,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,7.66445774481924,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-50.0153070215264,14.557660555773,176.9,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,8.02975910240889,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-49.3382035538161,15.2347640234834,175.645833333333,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,8.6712106676528,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-48.6611000861057,15.9118674911937,176.9,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,9.61755577762918,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-47.9839966183953,15.9118674911937,178.154166666667,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,10.0973680658031,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-48.6611000861057,16.5889709589041,179.408333333333,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,10.9326801299329,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-48.6611000861057,17.2660744266145,180.6625,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,12.0451723187569,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-48.6611000861057,17.9431778943248,180.6625,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,12.6391383829947,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-49.3382035538161,18.6202813620352,179.408333333333,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,12.6685492276255,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-49.3382035538161,18.6202813620352,178.154166666667,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,12.3215271329161,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-48.6611000861057,17.9431778943248,176.9,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,11.5642333566789,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-47.9839966183953,17.9431778943248,176.9,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,11.7330607796168,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
-47.306893150685,18.6202813620352,175.645833333333,66,65.001,1,1.32218,2.71272,59.9887,329.457,4,0,12.4785048845623,NA,6,NA,2.001,NA,59.9887,0.876121828540183,0.249842140022791,NA,NA,NA
