"x","y","z","ID","nodeid","treeid","radius","radius_obs","length","volume","n","tumor_half","cen_dist","parent","generation","gen_diff","hs_nodeid","hs_parent","hs_length","beta.ave","gamma.ave","beta.diff","gamma.diff","asymmetry"
-81.7664505362035,20.2545424031311,167.152542372881,54,53.001,1,1.39667,1.7291,9.05554,55.4944,2,1,8.26321547203071,NA,5,NA,1.001,NA,66.74881,1.97358615236854,0.648494780937573,0.154796766594829,0.345576685653202,TRUE
-80.8662543405088,21.1547385988258,165.898305084746,54,53.001,1,1.39667,1.7291,9.05554,55.4944,2,1,9.76046139772205,NA,5,NA,1.001,NA,66.74881,1.97358615236854,0.648494780937573,0.154796766594829,0.345576685653202,TRUE
-80.8662543405088,20.2545424031311,164.64406779661,54,53.001,1,1.39667,1.7291,9.05554,55.4944,2,1,10.828054741414,NA,5,NA,1.001,NA,66.74881,1.97358615236854,0.648494780937573,0.154796766594829,0.345576685653202,TRUE
-80.8662543405088,20.2545424031311,164.64406779661,54,53.001,1,1.39667,1.7291,9.05554,55.4944,2,1,10.828054741414,NA,5,NA,1.001,NA,66.74881,1.97358615236854,0.648494780937573,0.154796766594829,0.345576685653202,TRUE
-81.7664505362035,19.3543462074364,164.64406779661,54,53.001,1,1.39667,1.7291,9.05554,55.4944,2,1,10.6711356749531,NA,5,NA,1.001,NA,66.74881,1.97358615236854,0.648494780937573,0.154796766594829,0.345576685653202,TRUE
-82.6666467318982,18.4541500117417,163.389830508475,54,53.001,1,1.39667,1.7291,9.05554,55.4944,2,1,11.9174199663414,NA,5,NA,1.001,NA,66.74881,1.97358615236854,0.648494780937573,0.154796766594829,0.345576685653202,TRUE
-83.5668429275929,17.553953816047,162.135593220339,54,53.001,1,1.39667,1.7291,9.05554,55.4944,2,1,13.2877498406595,NA,5,NA,1.001,NA,66.74881,1.97358615236854,0.648494780937573,0.154796766594829,0.345576685653202,TRUE
-84.4670391232877,17.553953816047,162.135593220339,54,53.001,1,1.39667,1.7291,9.05554,55.4944,2,1,13.4011071465133,NA,5,NA,1.001,NA,66.74881,1.97358615236854,0.648494780937573,0.154796766594829,0.345576685653202,TRUE
-84.4670391232877,17.553953816047,162.135593220339,54,53.001,1,1.39667,1.7291,9.05554,55.4944,2,1,13.4011071465133,NA,5,NA,1.001,NA,66.74881,1.97358615236854,0.648494780937573,0.154796766594829,0.345576685653202,TRUE
-83.5668429275929,16.6537576203523,160.881355932203,42,41.001,1,2.81822,5.82037,6.76658,168.837,2,1,14.6446560625447,53.001,5,NA,1.001,NA,66.74881,0.84198359248036,0.31947749084471,-0.345854830353911,0.131704642522515,FALSE
-83.5668429275929,16.6537576203523,159.627118644068,42,41.001,1,2.81822,5.82037,6.76658,168.837,2,1,15.8804471104452,53.001,5,NA,1.001,NA,66.74881,0.84198359248036,0.31947749084471,-0.345854830353911,0.131704642522515,FALSE
